transact_id,date_of_purchase,customer_id,customer_name,product_id,product_name,order_quantity,credit_score,days_given_for_payment,payment_due,actual_repayment_days,product_price,product_cost,profit,profit_margin
f652ec0d-333e-4226-8629-6bd4add32403,2025-03-04,C0057,Customer_57,aa538d61-d762-468b-93b9-74d561e70707,Sugar (1kg),11,616,30,2025-04-03,78,2.5,1.3,13.2,92.31
2de4ba2c-4e0d-4db2-8ef5-0df7b6fbef81,2023-06-01,C0044,Customer_44,07026d42-59df-4baf-9052-bdd454038097,Potatoes (1kg),16,700,30,2023-07-01,93,2.0,1.2,12.8,66.67
cc932bd1-c432-4a8a-b9a9-5aceef1b4fcf,2023-01-07,C0052,Customer_52,c60cf66e-3ba8-427d-b73d-cdf93a1836bf,Bananas (1kg),9,785,30,2023-02-06,58,2.0,1.0,9.0,100.0
837d47ce-b168-4db8-ba46-ba36c5f9e5e2,2022-09-09,C0034,Customer_34,04aeb0c6-0c3d-45e4-9110-db4b95c85dec,Onions (1kg),15,780,30,2022-10-09,50,2.2,1.1,16.5,100.0
9d36c36f-07ed-4a06-99d9-5f828f4f9e45,2022-07-07,C0014,Customer_14,68ce6b14-ebfb-44c8-a628-f39731433ee7,Cabbage (1kg),16,649,60,2022-09-05,40,2.5,1.4,17.6,78.57
a1d3049e-200b-41fe-b48a-15360ae369d1,2020-06-26,C0037,Customer_37,7107fb84-33a5-4346-8a57-ac4d39b79fc6,Salt (500g),13,619,90,2020-09-24,45,1.0,0.4,7.8,150.0
ed58b808-69c4-438a-aa89-6d8a64315201,2020-11-16,C0013,Customer_13,df9818a5-2744-45c9-9bf5-c07a04323567,Garlic (500g),14,826,30,2020-12-16,79,2.5,1.2,18.2,108.33
9143980e-6b13-4335-a2e9-6d415e1fb3f8,2021-06-30,C0019,Customer_19,07026d42-59df-4baf-9052-bdd454038097,Potatoes (1kg),8,775,90,2021-09-28,49,2.0,1.2,6.4,66.67
7a31f339-3014-4724-ba6a-72cfedf67b1e,2023-05-13,C0051,Customer_51,4333aab6-b4fb-4a1c-961f-a192c3deb18a,Carrots (1kg),3,802,90,2023-08-11,48,2.3,1.2,3.3,91.67
99908855-4f4b-4717-9981-e2767eb1f7ff,2024-02-17,C0015,Customer_15,aa538d61-d762-468b-93b9-74d561e70707,Sugar (1kg),15,509,60,2024-04-17,34,2.5,1.3,18.0,92.31
6dbbd716-c514-41d5-a272-e71a2fd61eab,2021-03-10,C0003,Customer_3,07026d42-59df-4baf-9052-bdd454038097,Potatoes (1kg),9,566,90,2021-06-08,67,2.0,1.2,7.2,66.67
2e907ca0-3e40-4113-b312-a200a05d3758,2021-11-30,C0023,Customer_23,df9818a5-2744-45c9-9bf5-c07a04323567,Garlic (500g),19,781,30,2021-12-30,79,2.5,1.2,24.7,108.33
96b6fa1e-1cc5-44e5-b166-b372b7a58fc4,2024-12-20,C0005,Customer_5,adebf08e-d76c-4514-b9d3-816b54538d0c,Tomatoes (1kg),13,655,60,2025-02-18,71,3.0,1.5,19.5,100.0
a2bf2d1d-0525-4b4b-ab69-de49f660fa39,2022-06-05,C0054,Customer_54,7107fb84-33a5-4346-8a57-ac4d39b79fc6,Salt (500g),17,683,60,2022-08-04,56,1.0,0.4,10.2,150.0
6542f647-943a-4ca3-944a-635dd8c22325,2022-11-01,C0047,Customer_47,4333aab6-b4fb-4a1c-961f-a192c3deb18a,Carrots (1kg),18,524,60,2022-12-31,98,2.3,1.2,19.8,91.67
2be376ce-b4ab-48d3-8562-e2606836fc94,2023-06-15,C0036,Customer_36,4333aab6-b4fb-4a1c-961f-a192c3deb18a,Carrots (1kg),10,820,30,2023-07-15,97,2.3,1.2,11.0,91.67
0c9440ed-81c1-4747-9d3e-e25410128d09,2023-06-05,C0040,Customer_40,aa538d61-d762-468b-93b9-74d561e70707,Sugar (1kg),1,779,90,2023-09-03,60,2.5,1.3,1.2,92.31
001355b6-d1e1-460e-ac8d-4edf2f508a04,2024-03-15,C0057,Customer_57,aa538d61-d762-468b-93b9-74d561e70707,Sugar (1kg),12,686,60,2024-05-14,99,2.5,1.3,14.4,92.31
ae5021af-151b-4ed4-a8c1-e3c7e6736a4a,2023-11-04,C0007,Customer_7,df9818a5-2744-45c9-9bf5-c07a04323567,Garlic (500g),12,613,60,2024-01-03,41,2.5,1.2,15.6,108.33
c00d891c-678e-43ce-8dd9-b9a99d80c91e,2022-08-28,C0008,Customer_8,c60cf66e-3ba8-427d-b73d-cdf93a1836bf,Bananas (1kg),11,648,30,2022-09-27,82,2.0,1.0,11.0,100.0
5da9db62-51a4-4c48-9e6e-f883edb8b2f8,2020-06-24,C0025,Customer_25,4333aab6-b4fb-4a1c-961f-a192c3deb18a,Carrots (1kg),10,544,60,2020-08-23,2,2.3,1.2,11.0,91.67
0b85f49a-0074-48d2-8390-dcd240b01866,2021-05-14,C0060,Customer_60,68ce6b14-ebfb-44c8-a628-f39731433ee7,Cabbage (1kg),15,694,30,2021-06-13,24,2.5,1.4,16.5,78.57
3e58b196-39ca-4ed5-8079-effa81c20f8a,2022-06-09,C0008,Customer_8,07026d42-59df-4baf-9052-bdd454038097,Potatoes (1kg),17,651,90,2022-09-07,21,2.0,1.2,13.6,66.67
479f1be4-6fdd-40cf-b01e-b10bdc2e1719,2023-03-04,C0031,Customer_31,04aeb0c6-0c3d-45e4-9110-db4b95c85dec,Onions (1kg),13,544,90,2023-06-02,67,2.2,1.1,14.3,100.0
22145c50-260b-4216-9342-38dc79d8f0ae,2023-11-01,C0007,Customer_7,7107fb84-33a5-4346-8a57-ac4d39b79fc6,Salt (500g),14,651,90,2024-01-30,34,1.0,0.4,8.4,150.0
d06caeef-419e-4042-8899-f4d3c1b1b4cc,2021-01-02,C0043,Customer_43,60df96f8-0641-40d8-a6a3-f050bd77144a,Chili (200g),17,708,90,2021-04-02,39,1.8,0.8,17.0,125.0
767e94d7-46d6-42d0-bc4c-25d61629ddf3,2020-10-22,C0041,Customer_41,68ce6b14-ebfb-44c8-a628-f39731433ee7,Cabbage (1kg),11,762,60,2020-12-21,51,2.5,1.4,12.1,78.57
d12d657a-ab13-4df9-9d52-40ed42a049a9,2025-01-08,C0012,Customer_12,4333aab6-b4fb-4a1c-961f-a192c3deb18a,Carrots (1kg),10,751,90,2025-04-08,75,2.3,1.2,11.0,91.67
0b88a927-ff60-4b2e-9eef-1f94ca977806,2024-12-07,C0028,Customer_28,df9818a5-2744-45c9-9bf5-c07a04323567,Garlic (500g),17,774,60,2025-02-05,73,2.5,1.2,22.1,108.33
a2bf9a74-e722-48f4-8ef9-fc76c3c22537,2021-02-13,C0037,Customer_37,7107fb84-33a5-4346-8a57-ac4d39b79fc6,Salt (500g),14,539,90,2021-05-14,30,1.0,0.4,8.4,150.0
fca02879-98e4-447d-a709-5f81b69a2867,2021-09-18,C0045,Customer_45,04aeb0c6-0c3d-45e4-9110-db4b95c85dec,Onions (1kg),17,563,60,2021-11-17,75,2.2,1.1,18.7,100.0
51d87ed8-2520-4c99-8966-8dc74210d435,2020-06-25,C0007,Customer_7,adebf08e-d76c-4514-b9d3-816b54538d0c,Tomatoes (1kg),9,613,90,2020-09-23,10,3.0,1.5,13.5,100.0
8287ea03-beb7-49eb-971d-c9c413ef0d82,2022-11-23,C0043,Customer_43,60df96f8-0641-40d8-a6a3-f050bd77144a,Chili (200g),16,775,90,2023-02-21,43,1.8,0.8,16.0,125.0
02eb94cf-4405-4d7e-8e0c-3c0ef77e37db,2021-01-27,C0025,Customer_25,68ce6b14-ebfb-44c8-a628-f39731433ee7,Cabbage (1kg),17,691,60,2021-03-28,87,2.5,1.4,18.7,78.57
63db9998-a103-4a47-b578-636d393303b3,2024-12-03,C0005,Customer_5,07026d42-59df-4baf-9052-bdd454038097,Potatoes (1kg),14,718,30,2025-01-02,25,2.0,1.2,11.2,66.67
e8bae362-33a1-4102-a26b-4f32cbd165ba,2022-06-23,C0043,Customer_43,07026d42-59df-4baf-9052-bdd454038097,Potatoes (1kg),2,593,90,2022-09-21,84,2.0,1.2,1.6,66.67
c9dbaca9-dca3-463e-9f1d-22fdad55075e,2024-04-16,C0007,Customer_7,adebf08e-d76c-4514-b9d3-816b54538d0c,Tomatoes (1kg),1,823,90,2024-07-15,19,3.0,1.5,1.5,100.0
19b603ba-f74c-4d3c-a696-a858137924fb,2025-03-14,C0034,Customer_34,68ce6b14-ebfb-44c8-a628-f39731433ee7,Cabbage (1kg),7,601,90,2025-06-12,45,2.5,1.4,7.7,78.57
6311c209-86cc-433c-9dbe-ef95f4334b55,2020-07-11,C0033,Customer_33,aa538d61-d762-468b-93b9-74d561e70707,Sugar (1kg),7,803,60,2020-09-09,56,2.5,1.3,8.4,92.31
56305842-e820-4877-a849-22cbdf0b91a8,2020-09-11,C0026,Customer_26,7107fb84-33a5-4346-8a57-ac4d39b79fc6,Salt (500g),10,653,60,2020-11-10,38,1.0,0.4,6.0,150.0
b6a58e89-187d-44be-9769-2a0ce6562b99,2024-05-06,C0048,Customer_48,adebf08e-d76c-4514-b9d3-816b54538d0c,Tomatoes (1kg),8,723,60,2024-07-05,55,3.0,1.5,12.0,100.0
4ab50207-2414-44bc-86a2-e9867a2dfad8,2022-05-14,C0002,Customer_2,07026d42-59df-4baf-9052-bdd454038097,Potatoes (1kg),15,706,90,2022-08-12,43,2.0,1.2,12.0,66.67
58fa812b-97e4-4724-83e3-fcad125b683f,2020-12-06,C0043,Customer_43,df9818a5-2744-45c9-9bf5-c07a04323567,Garlic (500g),8,848,60,2021-02-04,14,2.5,1.2,10.4,108.33
e12bfdb8-e4fb-4eab-807f-e2063531cc65,2024-09-13,C0010,Customer_10,aa538d61-d762-468b-93b9-74d561e70707,Sugar (1kg),4,718,90,2024-12-12,19,2.5,1.3,4.8,92.31
271873ad-8ead-45ab-b161-3c7665107cd6,2021-05-24,C0008,Customer_8,df9818a5-2744-45c9-9bf5-c07a04323567,Garlic (500g),9,605,60,2021-07-23,17,2.5,1.2,11.7,108.33
1f251c58-c010-440c-bbb3-789f4559128f,2020-07-02,C0031,Customer_31,df9818a5-2744-45c9-9bf5-c07a04323567,Garlic (500g),8,715,30,2020-08-01,17,2.5,1.2,10.4,108.33
178b353a-c17b-4281-b82c-43f8a4d49c6e,2022-04-06,C0058,Customer_58,adebf08e-d76c-4514-b9d3-816b54538d0c,Tomatoes (1kg),18,707,30,2022-05-06,34,3.0,1.5,27.0,100.0
c3f6a092-0527-4501-ad44-478c190e41d4,2022-06-23,C0034,Customer_34,07026d42-59df-4baf-9052-bdd454038097,Potatoes (1kg),5,541,90,2022-09-21,14,2.0,1.2,4.0,66.67
974e0217-86a6-4506-8705-180added66f2,2023-05-08,C0028,Customer_28,68ce6b14-ebfb-44c8-a628-f39731433ee7,Cabbage (1kg),5,810,90,2023-08-06,41,2.5,1.4,5.5,78.57
cb295438-37ff-4cb5-b983-a2acb5d8d785,2024-02-26,C0047,Customer_47,7107fb84-33a5-4346-8a57-ac4d39b79fc6,Salt (500g),16,665,60,2024-04-26,41,1.0,0.4,9.6,150.0
8216c6e8-e3e2-4e40-85f8-656aff516dd7,2025-03-13,C0036,Customer_36,68ce6b14-ebfb-44c8-a628-f39731433ee7,Cabbage (1kg),11,557,90,2025-06-11,91,2.5,1.4,12.1,78.57
44c28986-ac60-49a1-afa0-8c5dc8c8d5e9,2022-02-09,C0002,Customer_2,7107fb84-33a5-4346-8a57-ac4d39b79fc6,Salt (500g),15,612,30,2022-03-11,79,1.0,0.4,9.0,150.0
15600e6b-12e5-4cb2-881f-3a5d0e8a0780,2021-02-17,C0012,Customer_12,68ce6b14-ebfb-44c8-a628-f39731433ee7,Cabbage (1kg),7,656,90,2021-05-18,78,2.5,1.4,7.7,78.57
4207c4f1-0d4e-4116-a683-5c554c342133,2021-08-21,C0032,Customer_32,68ce6b14-ebfb-44c8-a628-f39731433ee7,Cabbage (1kg),11,781,60,2021-10-20,55,2.5,1.4,12.1,78.57
07c58a2b-bf57-49f7-8121-53d3689f7433,2021-12-06,C0004,Customer_4,c60cf66e-3ba8-427d-b73d-cdf93a1836bf,Bananas (1kg),8,510,90,2022-03-06,59,2.0,1.0,8.0,100.0
c48e4603-f365-468e-b492-ab21f2cbee47,2021-08-11,C0030,Customer_30,60df96f8-0641-40d8-a6a3-f050bd77144a,Chili (200g),14,504,30,2021-09-10,15,1.8,0.8,14.0,125.0
1d5b7817-0be4-48e3-8ec7-310acdfcb556,2023-09-25,C0005,Customer_5,68ce6b14-ebfb-44c8-a628-f39731433ee7,Cabbage (1kg),10,529,60,2023-11-24,33,2.5,1.4,11.0,78.57
b59158c7-5f7b-4b19-9903-4bb7bfb7e0b3,2022-01-20,C0013,Customer_13,aa538d61-d762-468b-93b9-74d561e70707,Sugar (1kg),16,732,90,2022-04-20,11,2.5,1.3,19.2,92.31
d2750d03-d0a5-40ea-bfd7-a1260b7d5e9a,2022-01-02,C0046,Customer_46,68ce6b14-ebfb-44c8-a628-f39731433ee7,Cabbage (1kg),18,793,60,2022-03-03,38,2.5,1.4,19.8,78.57
15cac9b2-90be-4a5f-85cc-2a48e772c611,2021-01-29,C0017,Customer_17,aa538d61-d762-468b-93b9-74d561e70707,Sugar (1kg),5,569,90,2021-04-29,65,2.5,1.3,6.0,92.31
31bd2dc6-b57e-4440-bef8-6043c75ab0a7,2023-05-09,C0049,Customer_49,60df96f8-0641-40d8-a6a3-f050bd77144a,Chili (200g),17,585,60,2023-07-08,71,1.8,0.8,17.0,125.0
9c4f7781-4e6d-47b6-8a05-8dfb2c717419,2020-11-02,C0021,Customer_21,adebf08e-d76c-4514-b9d3-816b54538d0c,Tomatoes (1kg),11,715,90,2021-01-31,90,3.0,1.5,16.5,100.0
4bed297f-ac5a-40fb-817d-014d7f762c5e,2023-05-19,C0019,Customer_19,4333aab6-b4fb-4a1c-961f-a192c3deb18a,Carrots (1kg),3,728,90,2023-08-17,5,2.3,1.2,3.3,91.67
e8a4e358-bdfa-4853-98a9-3083bdb78a8a,2024-11-06,C0015,Customer_15,04aeb0c6-0c3d-45e4-9110-db4b95c85dec,Onions (1kg),19,752,60,2025-01-05,78,2.2,1.1,20.9,100.0
4e490490-da81-45a4-ae83-30a2be37bddf,2020-06-25,C0041,Customer_41,7107fb84-33a5-4346-8a57-ac4d39b79fc6,Salt (500g),1,583,90,2020-09-23,9,1.0,0.4,0.6,150.0
dc8bebae-2fba-4bff-acfc-3ec09cc0efdb,2023-11-08,C0014,Customer_14,04aeb0c6-0c3d-45e4-9110-db4b95c85dec,Onions (1kg),12,618,90,2024-02-06,19,2.2,1.1,13.2,100.0
4e2c86c1-e933-4d61-8753-5d4247ae4be4,2022-01-28,C0020,Customer_20,4333aab6-b4fb-4a1c-961f-a192c3deb18a,Carrots (1kg),10,807,90,2022-04-28,9,2.3,1.2,11.0,91.67
622ff303-3aff-418e-9249-f3b1cba7fe4a,2024-12-26,C0007,Customer_7,adebf08e-d76c-4514-b9d3-816b54538d0c,Tomatoes (1kg),13,584,60,2025-02-24,19,3.0,1.5,19.5,100.0
adf59c1e-e368-4910-aa4f-659db4fba1f5,2021-12-23,C0041,Customer_41,7107fb84-33a5-4346-8a57-ac4d39b79fc6,Salt (500g),9,798,60,2022-02-21,75,1.0,0.4,5.4,150.0
b519a7fb-c9c6-42bf-bb30-fadfcc463fd9,2021-09-30,C0005,Customer_5,df9818a5-2744-45c9-9bf5-c07a04323567,Garlic (500g),5,695,30,2021-10-30,62,2.5,1.2,6.5,108.33
d340abd0-fee9-4419-8a05-ed103958c910,2021-01-11,C0030,Customer_30,4333aab6-b4fb-4a1c-961f-a192c3deb18a,Carrots (1kg),3,761,90,2021-04-11,39,2.3,1.2,3.3,91.67
cc43f07c-ce85-4dff-b60a-c3bd8c8368f0,2023-07-14,C0039,Customer_39,07026d42-59df-4baf-9052-bdd454038097,Potatoes (1kg),9,576,60,2023-09-12,36,2.0,1.2,7.2,66.67
9632f3cb-a84e-49aa-b0b1-7009dfa9fe3e,2024-03-08,C0014,Customer_14,df9818a5-2744-45c9-9bf5-c07a04323567,Garlic (500g),19,787,30,2024-04-07,13,2.5,1.2,24.7,108.33
5dee8890-a5aa-4cc3-86ce-1c5d594b290f,2021-02-13,C0043,Customer_43,4333aab6-b4fb-4a1c-961f-a192c3deb18a,Carrots (1kg),8,727,90,2021-05-14,3,2.3,1.2,8.8,91.67
291a1c0e-c783-4520-8102-3f961570ed33,2020-06-25,C0014,Customer_14,04aeb0c6-0c3d-45e4-9110-db4b95c85dec,Onions (1kg),1,784,60,2020-08-24,12,2.2,1.1,1.1,100.0
eb23283a-869e-4e9d-bc11-1d45dbac4e74,2024-06-24,C0025,Customer_25,7107fb84-33a5-4346-8a57-ac4d39b79fc6,Salt (500g),15,621,90,2024-09-22,29,1.0,0.4,9.0,150.0
04c97d93-dffb-4f7d-9f21-d158e932edbf,2021-04-17,C0038,Customer_38,68ce6b14-ebfb-44c8-a628-f39731433ee7,Cabbage (1kg),12,736,30,2021-05-17,44,2.5,1.4,13.2,78.57
bc00dd1e-4350-4029-8582-92dea2a9649d,2024-08-28,C0060,Customer_60,adebf08e-d76c-4514-b9d3-816b54538d0c,Tomatoes (1kg),6,547,60,2024-10-27,27,3.0,1.5,9.0,100.0
b6c63fbb-801f-45eb-9e14-0463efff9b26,2022-12-13,C0015,Customer_15,04aeb0c6-0c3d-45e4-9110-db4b95c85dec,Onions (1kg),7,583,90,2023-03-13,76,2.2,1.1,7.7,100.0
b5431740-e8fc-4e08-bb70-a0871e9597a3,2022-02-03,C0051,Customer_51,60df96f8-0641-40d8-a6a3-f050bd77144a,Chili (200g),16,538,90,2022-05-04,46,1.8,0.8,16.0,125.0
6f919837-a900-465f-ae21-c6b2b21bc69f,2020-07-24,C0042,Customer_42,c60cf66e-3ba8-427d-b73d-cdf93a1836bf,Bananas (1kg),3,686,30,2020-08-23,63,2.0,1.0,3.0,100.0
63dd9a8f-c654-4ed9-94c3-fb78e4d57bd7,2022-12-03,C0040,Customer_40,07026d42-59df-4baf-9052-bdd454038097,Potatoes (1kg),2,716,90,2023-03-03,85,2.0,1.2,1.6,66.67
e3aff5f3-741a-46fb-ac3f-377b3c586b28,2022-05-18,C0027,Customer_27,aa538d61-d762-468b-93b9-74d561e70707,Sugar (1kg),10,584,90,2022-08-16,19,2.5,1.3,12.0,92.31
65465a8f-fb12-4151-9316-7ff45515af0c,2022-03-10,C0047,Customer_47,07026d42-59df-4baf-9052-bdd454038097,Potatoes (1kg),10,656,60,2022-05-09,67,2.0,1.2,8.0,66.67
ba0805b5-7b92-49d2-8230-4d5f17f282c8,2020-10-08,C0034,Customer_34,aa538d61-d762-468b-93b9-74d561e70707,Sugar (1kg),1,814,30,2020-11-07,91,2.5,1.3,1.2,92.31
43162ae0-dfec-4dfe-a2f5-007a3976fa3f,2025-03-03,C0052,Customer_52,adebf08e-d76c-4514-b9d3-816b54538d0c,Tomatoes (1kg),15,797,90,2025-06-01,36,3.0,1.5,22.5,100.0
89ca2a7d-241d-431c-b1b7-0abf4a38d84d,2024-01-31,C0013,Customer_13,68ce6b14-ebfb-44c8-a628-f39731433ee7,Cabbage (1kg),1,605,60,2024-03-31,52,2.5,1.4,1.1,78.57
e833afa3-1780-4cf7-8654-cec6c1ae92e2,2024-04-23,C0005,Customer_5,04aeb0c6-0c3d-45e4-9110-db4b95c85dec,Onions (1kg),15,545,30,2024-05-23,47,2.2,1.1,16.5,100.0
65503461-8709-4ba7-8c24-95543514e7e4,2022-11-21,C0008,Customer_8,df9818a5-2744-45c9-9bf5-c07a04323567,Garlic (500g),13,669,90,2023-02-19,50,2.5,1.2,16.9,108.33
558c3f20-ab07-4167-976c-b16b97afba12,2021-02-11,C0014,Customer_14,aa538d61-d762-468b-93b9-74d561e70707,Sugar (1kg),19,714,60,2021-04-12,42,2.5,1.3,22.8,92.31
3669d677-5a0d-4d79-a3cd-16d117208b40,2022-08-16,C0004,Customer_4,df9818a5-2744-45c9-9bf5-c07a04323567,Garlic (500g),4,835,60,2022-10-15,37,2.5,1.2,5.2,108.33
0a907e83-e36d-42fc-9c2c-5c18a0a26079,2024-06-26,C0002,Customer_2,68ce6b14-ebfb-44c8-a628-f39731433ee7,Cabbage (1kg),1,839,30,2024-07-26,14,2.5,1.4,1.1,78.57
ef34cc81-521a-4cea-af7f-b6869d277c46,2021-04-12,C0041,Customer_41,68ce6b14-ebfb-44c8-a628-f39731433ee7,Cabbage (1kg),11,759,60,2021-06-11,67,2.5,1.4,12.1,78.57
d0efda19-18ef-4acd-8604-d3c99812ab30,2023-09-04,C0035,Customer_35,c60cf66e-3ba8-427d-b73d-cdf93a1836bf,Bananas (1kg),7,592,60,2023-11-03,60,2.0,1.0,7.0,100.0
9512e72e-04e8-46d5-8b3e-662e5541b529,2020-06-08,C0049,Customer_49,07026d42-59df-4baf-9052-bdd454038097,Potatoes (1kg),13,691,30,2020-07-08,81,2.0,1.2,10.4,66.67
6c11bb99-dd08-4334-afa3-b371176e8818,2022-01-03,C0029,Customer_29,7107fb84-33a5-4346-8a57-ac4d39b79fc6,Salt (500g),1,653,90,2022-04-03,71,1.0,0.4,0.6,150.0
ea8f6a82-552d-4bc3-ac27-9781a3eccc48,2022-07-13,C0009,Customer_9,60df96f8-0641-40d8-a6a3-f050bd77144a,Chili (200g),9,601,30,2022-08-12,10,1.8,0.8,9.0,125.0
81d6a649-6c3c-4dd5-9a33-c0fae999bdb4,2024-12-23,C0050,Customer_50,aa538d61-d762-468b-93b9-74d561e70707,Sugar (1kg),3,747,90,2025-03-23,50,2.5,1.3,3.6,92.31
44d94c9d-31d1-4145-adb0-fc1fdce1ea34,2020-07-20,C0041,Customer_41,aa538d61-d762-468b-93b9-74d561e70707,Sugar (1kg),9,823,30,2020-08-19,73,2.5,1.3,10.8,92.31
743563e7-77e6-4ec4-bcc2-a082d67c49c9,2020-05-15,C0054,Customer_54,04aeb0c6-0c3d-45e4-9110-db4b95c85dec,Onions (1kg),14,680,30,2020-06-14,18,2.2,1.1,15.4,100.0
e88b51e1-2ab0-4045-acc7-ba0f06f85f47,2023-03-18,C0025,Customer_25,7107fb84-33a5-4346-8a57-ac4d39b79fc6,Salt (500g),12,504,90,2023-06-16,69,1.0,0.4,7.2,150.0
bbbf3378-77ad-43ab-b45d-67deba384062,2021-06-07,C0054,Customer_54,68ce6b14-ebfb-44c8-a628-f39731433ee7,Cabbage (1kg),18,667,30,2021-07-07,69,2.5,1.4,19.8,78.57
37ebbd8f-8115-4c9e-9f26-cf073cfc5fdf,2022-07-08,C0004,Customer_4,aa538d61-d762-468b-93b9-74d561e70707,Sugar (1kg),5,552,30,2022-08-07,9,2.5,1.3,6.0,92.31
d383d916-f91c-49e4-9c44-45f872746209,2024-05-18,C0024,Customer_24,df9818a5-2744-45c9-9bf5-c07a04323567,Garlic (500g),6,710,90,2024-08-16,37,2.5,1.2,7.8,108.33
218c5085-de00-4db9-b6be-f96747a54225,2020-07-26,C0051,Customer_51,07026d42-59df-4baf-9052-bdd454038097,Potatoes (1kg),11,818,30,2020-08-25,56,2.0,1.2,8.8,66.67
54226b82-3d78-4190-91ad-aafdb58de96b,2024-03-26,C0049,Customer_49,aa538d61-d762-468b-93b9-74d561e70707,Sugar (1kg),14,527,90,2024-06-24,34,2.5,1.3,16.8,92.31
cc2b1f1b-0c5e-4496-a709-bdfd6aefc532,2022-10-28,C0055,Customer_55,df9818a5-2744-45c9-9bf5-c07a04323567,Garlic (500g),11,843,30,2022-11-27,70,2.5,1.2,14.3,108.33
12c664f7-51c9-4c30-852e-a42a274d2a64,2020-05-29,C0054,Customer_54,60df96f8-0641-40d8-a6a3-f050bd77144a,Chili (200g),17,838,60,2020-07-28,51,1.8,0.8,17.0,125.0
39625961-0e9a-4885-96ea-33c5699a50df,2023-02-18,C0042,Customer_42,adebf08e-d76c-4514-b9d3-816b54538d0c,Tomatoes (1kg),6,539,90,2023-05-19,14,3.0,1.5,9.0,100.0
9575ce7e-cf98-484a-85ef-5828d78b442a,2020-04-04,C0007,Customer_7,4333aab6-b4fb-4a1c-961f-a192c3deb18a,Carrots (1kg),10,540,60,2020-06-03,47,2.3,1.2,11.0,91.67
46802dda-75ee-487f-935c-9786334bb060,2025-02-17,C0051,Customer_51,4333aab6-b4fb-4a1c-961f-a192c3deb18a,Carrots (1kg),6,727,90,2025-05-18,78,2.3,1.2,6.6,91.67
3fe365c8-5cf4-4883-86b3-bfe9d0cbb148,2023-04-24,C0031,Customer_31,7107fb84-33a5-4346-8a57-ac4d39b79fc6,Salt (500g),10,836,90,2023-07-23,92,1.0,0.4,6.0,150.0
20037cad-6cdf-4164-b2f3-266f18789905,2024-10-14,C0034,Customer_34,adebf08e-d76c-4514-b9d3-816b54538d0c,Tomatoes (1kg),17,763,60,2024-12-13,93,3.0,1.5,25.5,100.0
33a91213-5b29-406c-a27b-2912e6b0a75a,2024-06-09,C0018,Customer_18,7107fb84-33a5-4346-8a57-ac4d39b79fc6,Salt (500g),17,586,90,2024-09-07,68,1.0,0.4,10.2,150.0
f867ef9d-889b-40f9-8671-48b3a29dfdd7,2021-09-06,C0013,Customer_13,adebf08e-d76c-4514-b9d3-816b54538d0c,Tomatoes (1kg),11,644,60,2021-11-05,21,3.0,1.5,16.5,100.0
d93f6d01-5908-4acd-9da7-06d97863918b,2024-05-25,C0042,Customer_42,68ce6b14-ebfb-44c8-a628-f39731433ee7,Cabbage (1kg),19,619,90,2024-08-23,62,2.5,1.4,20.9,78.57
cc0a2977-629c-4f07-9391-f9995fd45592,2021-05-10,C0028,Customer_28,c60cf66e-3ba8-427d-b73d-cdf93a1836bf,Bananas (1kg),12,599,60,2021-07-09,77,2.0,1.0,12.0,100.0
aec604ed-b9b3-4486-96ce-33bee1349126,2022-09-15,C0006,Customer_6,7107fb84-33a5-4346-8a57-ac4d39b79fc6,Salt (500g),12,689,30,2022-10-15,4,1.0,0.4,7.2,150.0
0e57868e-ff2d-4b26-abc8-2095d2b87352,2024-03-06,C0038,Customer_38,07026d42-59df-4baf-9052-bdd454038097,Potatoes (1kg),8,539,90,2024-06-04,21,2.0,1.2,6.4,66.67
3e112eee-4ad0-43a0-a14a-ee42ef2b15d1,2022-10-03,C0025,Customer_25,68ce6b14-ebfb-44c8-a628-f39731433ee7,Cabbage (1kg),16,814,90,2023-01-01,28,2.5,1.4,17.6,78.57
35241408-92fb-4780-89fd-d8828bf1f3d0,2021-08-09,C0050,Customer_50,adebf08e-d76c-4514-b9d3-816b54538d0c,Tomatoes (1kg),20,837,30,2021-09-08,1,3.0,1.5,30.0,100.0
2f6c7ddf-26cd-475e-a4b8-0dd6311d15a6,2024-12-05,C0021,Customer_21,04aeb0c6-0c3d-45e4-9110-db4b95c85dec,Onions (1kg),10,589,90,2025-03-05,98,2.2,1.1,11.0,100.0
54a7c8d3-e74b-4df2-861a-316af6a0dd9b,2020-04-22,C0044,Customer_44,04aeb0c6-0c3d-45e4-9110-db4b95c85dec,Onions (1kg),16,760,30,2020-05-22,89,2.2,1.1,17.6,100.0
f7d780e7-36fd-4e14-bef8-f2835fb51b2b,2023-03-26,C0039,Customer_39,04aeb0c6-0c3d-45e4-9110-db4b95c85dec,Onions (1kg),3,779,30,2023-04-25,11,2.2,1.1,3.3,100.0
f65e0b42-1f64-4569-b6f2-202692554486,2021-11-14,C0042,Customer_42,aa538d61-d762-468b-93b9-74d561e70707,Sugar (1kg),19,849,60,2022-01-13,88,2.5,1.3,22.8,92.31
71b1e1d4-15b2-483f-a054-b83377fa2c0b,2024-10-01,C0038,Customer_38,4333aab6-b4fb-4a1c-961f-a192c3deb18a,Carrots (1kg),19,685,30,2024-10-31,24,2.3,1.2,20.9,91.67
